"","CAND_ELECTION_YR","CAND_OFFICE_ST","CAND_OFFICE","CAND_OFFICE_DISTRICT","CAND_PTY_AFFILIATION","allReceipts","allDisbursements","allIndivContributions"
"7323",2016,"PA","H","09","REP",4403258.72,4538912.67,1683312.47
"7324",2016,"PA","H","10","DEM",71898.11,71898.11,56982.86
"7325",2016,"PA","H","10","IND",1420,1114.81,1290
"7326",2016,"PA","H","10","REP",1101958.12,1001713.54,530422.84
"7327",2016,"PA","H","11","DEM",422488.98,413748.07,22200
"7328",2016,"PA","H","11","REP",1347448.6,1031942.48,591117.88
"7329",2016,"PA","H","12","DEM",588020.35,580586.02,231563.18
"7330",2016,"PA","H","12","REP",1756636.42,1674103.8,1047725.9
"7331",2016,"PA","H","13","DEM",1088645.41,1042401.16,364018.79
"7332",2016,"PA","H","14","DEM",833720.8,828714.7,152347.44
"7333",2016,"PA","H","14","REP",17390,15689.32,17390
"7334",2016,"PA","H","15","DEM",22367.27,21559.94,13898.88
"7335",2016,"PA","H","15","REP",1669362.27,1754284.94,622721
"7336",2016,"PA","H","16","DEM",1200332.37,1156079.21,881936.57
"7337",2016,"PA","H","16","REP",2797307.82,2842184.16,691371.77
"7338",2016,"PA","H","17","DEM",969667.01,861672,506082.49
"7339",2016,"PA","H","17","REP",169572.72,169157.5,59373
"7340",2016,"PA","H","18","REP",1499654.48,1129959.96,505996.58
"7341",2016,"PA","S","00","DEM",20810827.14,18754250.75,18091578.88
"7342",2016,"PA","S","00","IND",57435,54816,1335
"7343",2016,"PA","S","00","REP",22084253,27781417,16904627
"7344",2016,"PR","H","00","DEM",556010.61,522267.88,508060.61
"7345",2016,"PR","H","00","IND",1401746.48,1423575.88,1258297.37
"7346",2016,"RI","H","01","DEM",1523477.59,913194.34,1089375.94
"7347",2016,"RI","H","01","REP",136745.09,114536.58,124392.68
"7348",2016,"RI","H","02","DEM",1181574.15,1002831.91,642032.68
"7349",2016,"RI","H","02","REP",7670,2834.26,7670
"7350",2016,"SC","H","01","DEM",27561.9,26238.77,27561.9
"7351",2016,"SC","H","01","REP",889001.85,310723.6,629917.74
"7352",2016,"SC","H","02","DEM",70174.61,69903.87,49269.16
"7353",2016,"SC","H","02","REP",1153117.97,744980.15,503920.81
"7354",2016,"SC","H","03","DEM",10737,9166,4436
"7355",2016,"SC","H","03","REP",618229.2,715207.8,266665.81
"7356",2016,"SC","H","04","DEM",100747.12,100011.58,94699.12
"7357",2016,"SC","H","04","REP",1902503.31,1588411.29,1592113.8
"7358",2016,"SC","H","05","DEM",706808,700295.05,638908
"7359",2016,"SC","H","05","REP",1271154.29,1317527.76,584953.75
"7360",2016,"SC","H","06","DEM",2183228.43,2172615,392782.35
"7361",2016,"SC","H","07","DEM",95568.25,95568.25,41286.67
"7362",2016,"SC","H","07","REP",1113297.11,966223.53,433295.07
"7363",2016,"SC","S","00","DEM",40236.05,40462,36085
"7364",2016,"SC","S","00","IND",2180,2105,0
"7365",2016,"SC","S","00","REP",6194855,4795257,3205443.8
"7366",2016,"SD","H","00","DEM",402739.72,402432.86,381133.35
"7367",2016,"SD","H","00","REP",2346017.66,3071850.33,1156911.66
"7368",2016,"SD","S","00","DEM",70500,66555,53250
"7369",2016,"SD","S","00","REP",5170324,4242752,2302809
"7370",2016,"TN","H","01","REP",459984.07,364645.58,397162.06
"7371",2016,"TN","H","02","REP",382499.02,509943.24,102245
"7372",2016,"TN","H","03","DEM",100120.43,100120.43,80409.03
"7373",2016,"TN","H","03","REP",1662893.67,1170626.4,995979.04
"7374",2016,"TN","H","04","DEM",62387.76,57683.62,37961.63
"7375",2016,"TN","H","04","REP",2598992.61,2525234.86,1253646.85
"7376",2016,"TN","H","05","DEM",653995.05,633841.14,294058.39
"7377",2016,"TN","H","05","REP",103810.95,101328.51,90195
"7378",2016,"TN","H","06","DEM",6204.03,6101.94,5404.03
"7379",2016,"TN","H","06","REP",1942647.14,2952948.5,837146.73
"7380",2016,"TN","H","07","REP",2239550.04,1550219.15,899736.59
"7381",2016,"TN","H","08","IND",501.2,310.8,0
"7382",2016,"TN","H","08","REP",3359315.5,3388037.39,2314955.68
"7383",2016,"TN","H","09","DEM",615634.82,291800.44,169402.95
"7384",2016,"TN","H","09","IND",2,0,2
"7385",2016,"TX","H","01","DEM",13358.34,12557.47,13358.34
"7386",2016,"TX","H","01","REP",1108733.6,1259895.72,662684.67
"7387",2016,"TX","H","02","DEM",14417.05,13900.98,120
"7388",2016,"TX","H","02","REP",838509.88,623230.11,445616.7
"7389",2016,"TX","H","03","DEM",19543.93,19543.93,13067.14
"7390",2016,"TX","H","03","REP",1182817.89,1267459.88,317214.53
"7391",2016,"TX","H","04","REP",1050146.74,1041235.05,434692.91
"7392",2016,"TX","H","05","REP",2258314.34,3207303.01,945061.94
"7393",2016,"TX","H","06","DEM",30584.28,26165.44,29649.06
"7394",2016,"TX","H","06","IND",11582.79,11582.79,0
"7395",2016,"TX","H","06","REP",1361000.93,1358381.84,495406.64
"7396",2016,"TX","H","07","DEM",68159.55,62159.16,41334.55
"7397",2016,"TX","H","07","REP",1486978.37,1451865.72,800595.84
"7398",2016,"TX","H","08","REP",5033497.03,4225801.96,1606175.78
"7399",2016,"TX","H","09","DEM",706231.24,602159.38,376659.17
"7400",2016,"TX","H","10","DEM",16635.63,17557.34,4180.72
"7401",2016,"TX","H","10","REP",1774897.36,1730835.84,979521.18
"7402",2016,"TX","H","11","REP",1939446.23,1630310.55,721555.39
"7403",2016,"TX","H","12","DEM",525,0,25
"7404",2016,"TX","H","12","REP",1416152.97,1088164.59,767290
"7405",2016,"TX","H","13","IND",4767,2320.79,4767
"7406",2016,"TX","H","13","REP",1824829.15,1698238.18,943362.05
"7407",2016,"TX","H","14","DEM",96036,27693.92,79786
"7408",2016,"TX","H","14","REP",625262.86,533946.67,424908.06
"7409",2016,"TX","H","15","DEM",3551760.4,3465678.51,800484.07
"7410",2016,"TX","H","15","REP",197860.4,195375.09,182968.3
"7411",2016,"TX","H","16","DEM",590656.43,353785.19,585074.8
"7412",2016,"TX","H","17","DEM",39642.9,47063.07,24315.76
"7413",2016,"TX","H","17","REP",2213016.05,2173863.04,626306.83
"7414",2016,"TX","H","18","DEM",485724.07,579702.28,237997.04
"7415",2016,"TX","H","18","REP",61164.84,56855.59,45445.64
"7416",2016,"TX","H","19","REP",4668311.06,4641883,1765972.6
"7417",2016,"TX","H","20","DEM",1204584.21,1337910.86,554564.84
"7418",2016,"TX","H","21","DEM",124817.1,124818.1,54554.49
"7419",2016,"TX","H","21","REP",1807649.1,1991890.93,886378.39
"7420",2016,"TX","H","22","DEM",26451.39,38362.83,13467
"7421",2016,"TX","H","22","REP",1551907.95,1424608.68,564355.23
"7422",2016,"TX","H","23","DEM",2198475.57,2227078.06,1561877.89
"7423",2016,"TX","H","23","REP",4184833.18,4232951.96,2142216.78
"7424",2016,"TX","H","24","DEM",21914.69,21796.25,15917.46
"7425",2016,"TX","H","24","REP",1040295.64,535888.16,179787.99
"7426",2016,"TX","H","25","DEM",55579.27,52100.87,46333.24
"7427",2016,"TX","H","25","REP",1718990.87,1216409.13,869192.49
"7428",2016,"TX","H","26","REP",1364055.55,1091006.23,376458.49
"7429",2016,"TX","H","27","DEM",23558.99,20852.64,16201
"7430",2016,"TX","H","27","REP",1308294.72,1317236.47,727483.1
"7431",2016,"TX","H","28","DEM",1689931.66,929900.1,684250.66
"7432",2016,"TX","H","29","DEM",2201288.37,2301872.3,905199.69
"7433",2016,"TX","H","30","DEM",427226.82,419120.69,119370
"7434",2016,"TX","H","31","DEM",28317.41,27234.94,15369.41
"7435",2016,"TX","H","31","REP",1072822.76,1267174.08,448526.05
"7436",2016,"TX","H","32","IND",3188.57,3188.57,2688.57
"7437",2016,"TX","H","32","REP",2856224.29,3030388.78,1555503.3
"7438",2016,"TX","H","33","DEM",1408175.76,1243464.9,715837.9
"7439",2016,"TX","H","33","REP",43705.5,48768.8,15446.51
"7440",2016,"TX","H","34","DEM",1238495.44,1067282.32,657837
"7441",2016,"TX","H","35","DEM",1061859.25,421687.18,642519.81
"7442",2016,"TX","H","35","REP",132850.27,132593.04,110111.83
"7443",2016,"TX","H","36","REP",1138819.66,731037.81,579411.62
"7444",2016,"US","P","00","DEM",839432720.48,833523759.69,642201611.56
"7445",2016,"US","P","00","IND",26575237.7,26660790.11,24161379.69
"7446",2016,"US","P","00","REP",673364547.89,667515417.5,439298204.45
"7447",2016,"UT","H","01","DEM",123390.03,123025.05,123139.46
"7448",2016,"UT","H","01","REP",1035353.03,896634.73,414486.1
"7449",2016,"UT","H","02","DEM",587047.69,585324.92,74028
"7450",2016,"UT","H","02","REP",920060.29,958040.77,379269.97
"7451",2016,"UT","H","03","DEM",55062.52,63405.51,18167.48
"7452",2016,"UT","H","03","REP",1949234.9,1850454.6,617379.89
"7453",2016,"UT","H","04","DEM",2116036.51,2103032.24,1743384.64
"7454",2016,"UT","H","04","REP",5472751.26,5576207.69,4138956.17
"7455",2016,"UT","S","00","DEM",122691,80960,94208
"7456",2016,"UT","S","00","IND",12935.2,16003,12931
"7457",2016,"UT","S","00","REP",3981888.49,4001943.25,2966375.73
"7458",2016,"VA","H","01","DEM",47596.69,46846.56,40861.03
"7459",2016,"VA","H","01","REP",1047333.61,1050400.71,530825.26
"7460",2016,"VA","H","02","DEM",32646.42,33849.46,28314.07
"7461",2016,"VA","H","02","REP",1678027.66,1773780.82,1053394.06
"7462",2016,"VA","H","03","DEM",771224.07,765804.88,192839.07
"7463",2016,"VA","H","03","REP",74329.31,71165.64,49057
"7464",2016,"VA","H","04","DEM",844619.91,559786.88,464752.33
"7465",2016,"VA","H","04","REP",1787328.81,2324698.78,1248219.17
"7466",2016,"VA","H","05","DEM",1411142.53,1374927.2,1241366.48
"7467",2016,"VA","H","05","REP",1821004.37,1837086.51,643543.78
"7468",2016,"VA","H","06","DEM",163130.77,159052.47,151291.77
"7469",2016,"VA","H","06","REP",1805117.89,2018217.59,780717.48
"7470",2016,"VA","H","07","DEM",247262.03,244609.76,208845.6
"7471",2016,"VA","H","07","REP",1273941.57,1166347.78,1042812.16
"7472",2016,"VA","H","08","DEM",2123667.57,1482102.98,1217784.68
"7473",2016,"VA","H","08","REP",100133.45,98016.73,87633.45
"7474",2016,"VA","H","09","DEM",109348.25,109347.53,106122.52
"7475",2016,"VA","H","09","REP",836461.12,902724,277847.25
"7476",2016,"VA","H","10","DEM",3398834.93,2849982.19,2068721.94
"7477",2016,"VA","H","10","REP",5331366.52,5342922.33,2911705.58
"7478",2016,"VA","H","11","DEM",2027734.05,1137247.31,1100550.75
"7479",2016,"VA","H","11","IND",847.32,2731.99,0
"7480",2016,"VI","H","00","DEM",367514.7,342288.77,210142.96
"7481",2016,"VT","H","00","DEM",1018957.71,779036.54,286227.46
"7482",2016,"VT","S","00","DEM",3930892.11,3203224.06,2489178.11
"7483",2016,"VT","S","00","REP",127633,106458,94577
"7484",2016,"WA","H","01","DEM",2027435.85,1625142.38,1080204.93
"7485",2016,"WA","H","01","REP",182111.25,171884.43,178571.35
"7486",2016,"WA","H","02","DEM",958052.51,1116830.47,212695.64
"7487",2016,"WA","H","03","DEM",241413.47,233635.37,110474.4
"7488",2016,"WA","H","03","REP",1401198.72,1869961.98,932212.2
"7489",2016,"WA","H","04","REP",1349093.74,1338226.78,585700.49
"7490",2016,"WA","H","05","DEM",371490.59,380954.46,308851.23
"7491",2016,"WA","H","05","IND",206953,209004.44,16953
"7492",2016,"WA","H","05","REP",3283457.95,3431161.82,1221940
"7493",2016,"WA","H","06","DEM",2140206.23,1076595.02,1030585.35
"7494",2016,"WA","H","06","IND",9054,9171,3054
"7495",2016,"WA","H","06","REP",11522,11522,6568
"7496",2016,"WA","H","07","DEM",5712022.1,5672338.51,5065207.95
"7497",2016,"WA","H","07","REP",1862,1999,122
"7498",2016,"WA","H","08","DEM",109519.87,137611.79,69661.28
"7499",2016,"WA","H","08","REP",1663101.86,1725301.06,658837.93
"7500",2016,"WA","H","09","DEM",925645.11,1105446.61,280653.93
"7501",2016,"WA","H","09","REP",33301.55,33078.61,32393.55
"7502",2016,"WA","H","10","DEM",1590248.66,1041947.82,785329.25
"7503",2016,"WA","S","00","DEM",10187682.19,8378220.54,6175228.35
"7504",2016,"WA","S","00","IND",5174,5173,2149
"7505",2016,"WA","S","00","REP",456543,460244,441957
"7506",2016,"WI","H","01","DEM",48193.34,47132.06,31351.55
"7507",2016,"WI","H","01","IND",555.48,468.89,450.65
"7508",2016,"WI","H","01","REP",21358590.07,14936611.66,7296412.11
"7509",2016,"WI","H","02","DEM",1038977.75,827312.32,424777.21
"7510",2016,"WI","H","02","REP",42322.99,42234.4,27872.99
"7511",2016,"WI","H","03","DEM",2143783.01,1353874.84,447374.56
"7512",2016,"WI","H","04","DEM",1018790.86,992372.26,235199.22
"7513",2016,"WI","H","04","IND",2951,2829.9,2838
"7514",2016,"WI","H","05","DEM",85273.5,74591.53,77185.5
"7515",2016,"WI","H","05","REP",384926.81,296448.98,177278.15
"7516",2016,"WI","H","06","DEM",231177.26,223387.72,174453.35
"7517",2016,"WI","H","06","IND",35170,39620,14170
"7518",2016,"WI","H","06","REP",1053488.02,1049181.91,753527.84
"7519",2016,"WI","H","07","DEM",276757.35,277277.6,217498.38
"7520",2016,"WI","H","07","REP",2339393.44,2038977.53,1129150.69
"7521",2016,"WI","H","08","DEM",1886963.54,1834918.99,1415051.01
"7522",2016,"WI","H","08","REP",3751794.96,4489528.65,2665577.38
"7523",2016,"WI","S","00","DEM",24857171,24796275,23148551
"7524",2016,"WI","S","00","IND",10948,5181,19301
"7525",2016,"WI","S","00","REP",17683385.71,18245101.44,14640881.63
"7526",2016,"WV","H","01","DEM",21193.84,27875.67,21193.84
"7527",2016,"WV","H","01","REP",1147964.04,1068057.71,354097.03
"7528",2016,"WV","H","02","DEM",925735.05,877713.1,327127.85
"7529",2016,"WV","H","02","REP",1793318.41,1366480.8,816192.43
"7530",2016,"WV","H","03","DEM",64867.45,45137.3,55867.45
"7531",2016,"WV","H","03","IND",89481.59,89481.39,2660
"7532",2016,"WV","H","03","REP",1279545.54,568743.98,503158.95
"7533",2016,"WY","H","00","DEM",202816.47,200921.81,118395.68
"7534",2016,"WY","H","00","IND",600,571,100
"7535",2016,"WY","H","00","REP",2918794.84,3136414.9,2036207.22
"7536",2018,"AK","H","00","DEM",209916.04,209574.16,58188.98
"7537",2018,"AK","H","00","IND",1949643.68,1943398.59,1809591.38
"7538",2018,"AK","H","00","REP",1243968.79,1396509.02,677474.38
"7539",2018,"AL","H","01","DEM",171972.21,172866.21,44222.21
"7540",2018,"AL","H","01","REP",1463187.12,834780.43,343761.59
"7541",2018,"AL","H","02","DEM",560306.37,560151.57,534655.59
"7542",2018,"AL","H","02","REP",3240639.28,2937432.84,1072053.09
"7543",2018,"AL","H","03","DEM",482049.96,474431.55,418923.26
"7544",2018,"AL","H","03","REP",1350417.37,1348278.3,530372
"7545",2018,"AL","H","04","DEM",91514.22,94980.89,81749.22
"7546",2018,"AL","H","04","REP",1556278.91,1305820.85,468336.48
"7547",2018,"AL","H","05","DEM",592863.38,590145.13,556076.53
"7548",2018,"AL","H","05","IND",253800.31,259899.11,130537.5
"7549",2018,"AL","H","05","REP",1573218.95,2056505.13,1254981.08
"7550",2018,"AL","H","06","DEM",287432.23,287432.23,277614.23
"7551",2018,"AL","H","06","REP",1216730.71,1496359.76,298279.01
"7552",2018,"AL","H","07","DEM",1785098.9,1178352.28,329727.92
"7553",2018,"AL","S","00","DEM",25806416.13,23676853.64,24533209.05
"7554",2018,"AL","S","00","REP",12973316.16,13529473.1,9667321.38
"7555",2018,"AR","H","01","DEM",137153.22,137153.22,120235.13
"7556",2018,"AR","H","01","REP",1019464.16,966616.64,517326.61
"7557",2018,"AR","H","02","DEM",2705484.73,2695605.1,2368142.83
"7558",2018,"AR","H","02","REP",2934564.98,3536453.22,1665334.48
"7559",2018,"AR","H","03","DEM",266234.41,265214.3,127828.21
"7560",2018,"AR","H","03","REP",1262129.61,1261368.62,569412.26
"7561",2018,"AR","H","04","DEM",157247.12,155049.94,131411.62
"7562",2018,"AR","H","04","IND",1121.29,1009.62,842.6
"7563",2018,"AR","H","04","REP",1801052.35,1332659.11,940125.85
"7564",2018,"AS","H","00","REP",167191,168373.19,110791
"7565",2018,"AZ","H","01","DEM",2748953.04,2760247.97,1600056.89
"7566",2018,"AZ","H","01","REP",2472119.21,2471787.1,2009241.91
"7567",2018,"AZ","H","02","DEM",6071999.47,5966566.63,3942511.99
"7568",2018,"AZ","H","02","REP",5747149.04,6013090.59,4506090.96
"7569",2018,"AZ","H","03","DEM",713305.82,733300.37,421707.84
"7570",2018,"AZ","H","03","REP",130835.99,120021.64,118647.19
"7571",2018,"AZ","H","04","DEM",635905.22,626782.37,372358.07
"7572",2018,"AZ","H","04","REP",588764.42,575157.87,362289.22
"7573",2018,"AZ","H","05","DEM",219307,221078.57,55196.11
"7574",2018,"AZ","H","05","IND",789616.16,552967.73,330436.59
"7575",2018,"AZ","H","06","DEM",974520.87,968632.7,848765.93
"7576",2018,"AZ","H","06","REP",1789742.69,1773912.37,470426.25
"7577",2018,"AZ","H","07","DEM",1060293.71,981857.94,495443.13
"7578",2018,"AZ","H","08","DEM",4636781.61,4530378.87,4324166.67
"7579",2018,"AZ","H","08","IND",8403.13,7917.18,629
"7580",2018,"AZ","H","08","REP",3124051.06,3061689.16,2210806.19
"7581",2018,"AZ","H","09","DEM",25201775.65,27248700.9,20757623.45
"7582",2018,"AZ","H","09","REP",1913069.35,1901852.91,1343724
"7583",2018,"AZ","S","00","DEM",22849982.93,24951647.31,18803354.88
"7584",2018,"AZ","S","00","IND",7943,1916,6943
"7585",2018,"AZ","S","00","REP",30878265.87,29413724.87,24002830.41
"7586",2018,"CA","H","01","DEM",1482076.26,1473274.99,1396150.48
"7587",2018,"CA","H","01","IND",16403.37,16403.37,3070
"7588",2018,"CA","H","01","REP",1034565.26,1095659.91,577725.18
"7589",2018,"CA","H","02","DEM",951336.24,731368.14,556324.2
"7590",2018,"CA","H","02","REP",4918,3729.25,1325
"7591",2018,"CA","H","03","DEM",1120045.28,839434.81,402130.88
"7592",2018,"CA","H","03","REP",38285.99,27158.94,10491
"7593",2018,"CA","H","04","DEM",4739953.37,4572522.17,4289341.79
"7594",2018,"CA","H","04","REP",1761092.79,1810789.56,1550135.13
"7595",2018,"CA","H","05","DEM",2132210.38,2088802.64,824122.94
"7596",2018,"CA","H","06","DEM",1067180.03,1118818.56,248285.28
"7597",2018,"CA","H","07","DEM",2963474.06,1771671.58,1765215.83
"7598",2018,"CA","H","07","REP",887961.72,871788.87,692115.63
"7599",2018,"CA","H","08","DEM",421738.76,399642.57,400117.09
"7600",2018,"CA","H","08","REP",1254907.56,1685037.81,542122.79
"7601",2018,"CA","H","09","DEM",1244066.27,1285784.91,788000.9
"7602",2018,"CA","H","09","REP",410871.73,98797.28,122408.62
"7603",2018,"CA","H","10","DEM",10110010.29,9741615.63,8190925.9
"7604",2018,"CA","H","10","IND",428,337.81,428
"7605",2018,"CA","H","10","REP",4911908.8,4932044.09,1779273.65
"7606",2018,"CA","H","11","DEM",599340.91,509643.68,235829.66
"7607",2018,"CA","H","12","DEM",4855824,5671226.08,3188748.77
"7608",2018,"CA","H","12","IND",9974.85,7672.89,1096.99
"7609",2018,"CA","H","12","REP",22442.61,22442.61,11442.61
"7610",2018,"CA","H","13","DEM",1875867.26,1781695.78,1427184.47
"7611",2018,"CA","H","13","IND",9438.94,8195.44,7757.44
"7612",2018,"CA","H","14","DEM",961914.11,748371.32,614928.56
"7613",2018,"CA","H","15","DEM",3120878.72,2462007.82,2064355.03
"7614",2018,"CA","H","15","IND",9348,9251.86,7843
"7615",2018,"CA","H","15","REP",56807.88,56807.88,39399.43
"7616",2018,"CA","H","16","DEM",1856797.6,2363583.43,778174.63
"7617",2018,"CA","H","16","IND",1298558.89,1267197.95,1058718.23
"7618",2018,"CA","H","17","DEM",2752911.11,1929343.37,2737541.58
"7619",2018,"CA","H","17","REP",3631,3590,0
"7620",2018,"CA","H","18","DEM",1456223.86,1361644.46,876222.38
"7621",2018,"CA","H","19","DEM",1733955.08,1872385.37,981418.48
"7622",2018,"CA","H","19","REP",26127.27,22256.57,23993.62
"7623",2018,"CA","H","20","DEM",1256256.36,727578.17,535316.85
"7624",2018,"CA","H","20","IND",50,55,50
"7625",2018,"CA","H","21","DEM",3089954.08,3097316.46,2134256.05
"7626",2018,"CA","H","21","REP",3285165.34,3255419.06,1287443.99
"7627",2018,"CA","H","22","DEM",9679171.67,9655008.65,9107873.58
"7628",2018,"CA","H","22","REP",12690863.36,11629556.14,11141077.79
"7629",2018,"CA","H","23","DEM",185662.64,178321.53,143252.5
"7630",2018,"CA","H","23","REP",8018574.59,8249321.58,609124.4
"7631",2018,"CA","H","24","DEM",2759810.4,2077611.91,1969094.13
