"","year","state","state_po","state_fips","state_cen","state_ic","office","district","stage","special","candidate","party_detailed","writein","mode","candidatevotes","totalvotes","unofficial","version","party_simplified"
"3394",2018,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","CRAIG R. BOWDEN","LIBERTARIAN","False","total",27607,1062845,"False",20210114,"LIBERTARIAN"
"3395",2018,"UTAH","UT",49,87,67,"US SENATE","statewide","gen","False","REED C. MCCANDLESS","INDEPENDENT AMERICAN","False","total",12708,1062845,"False",20210114,"OTHER"
"3396",2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","FOLASADE ADELUOLA","INDEPENDENT","False","total",1979,272624,"False",20210114,"OTHER"
"3397",2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","RUSSELL BESTE","INDEPENDENT","False","total",2763,272624,"False",20210114,"OTHER"
"3398",2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","BRUCE BUSA","INDEPENDENT","False","total",914,272624,"False",20210114,"OTHER"
"3399",2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","EDWARD S. GILBERT JR","INDEPENDENT","False","total",2244,272624,"False",20210114,"OTHER"
"3400",2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","REID KANE","LIBERTY UNION","False","total",1171,272624,"False",20210114,"OTHER"
"3401",2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","BRAD J. PEACOCK","INDEPENDENT","False","total",3787,272624,"False",20210114,"OTHER"
"3402",2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","BERNIE SANDERS","INDEPENDENT","False","total",183529,272624,"False",20210114,"OTHER"
"3403",2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","JON SVITAVSKY","INDEPENDENT","False","total",1280,272624,"False",20210114,"OTHER"
"3404",2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","LAWRENCE ZUPAN","REPUBLICAN","False","total",74663,272624,"False",20210114,"REPUBLICAN"
"3405",2018,"VERMONT","VT",50,13,6,"US SENATE","statewide","gen","False","","","True","total",294,272624,"False",20210114,"OTHER"
"3406",2018,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen","False","COREY A. STEWART","REPUBLICAN","False","total",1374313,3351373,"False",20210114,"REPUBLICAN"
"3407",2018,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen","False","TIMOTHY M. KAINE","DEMOCRAT","False","total",1910370,3351373,"False",20210114,"DEMOCRAT"
"3408",2018,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen","False","MATT J. WATERS","LIBERTARIAN","False","total",61565,3351373,"False",20210114,"LIBERTARIAN"
"3409",2018,"VIRGINIA","VA",51,54,40,"US SENATE","statewide","gen","False","","","True","total",5125,3351373,"False",20210114,"OTHER"
"3410",2018,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen","False","MARIA CANTWELL","DEMOCRAT","False","total",1803364,3086168,"False",20210114,"DEMOCRAT"
"3411",2018,"WASHINGTON","WA",53,91,73,"US SENATE","statewide","gen","False","SUSAN HUTCHISON","REPUBLICAN","False","total",1282804,3086168,"False",20210114,"REPUBLICAN"
"3412",2018,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen","False","JOE MANCHIN","DEMOCRAT","False","total",288808,582911,"True",20210114,"DEMOCRAT"
"3413",2018,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen","False","PATRICK MORRISEY","REPUBLICAN","False","total",269872,582911,"True",20210114,"REPUBLICAN"
"3414",2018,"WEST VIRGINIA","WV",54,55,56,"US SENATE","statewide","gen","False","RUSTY HOLLEN","LIBERTARIAN","False","total",24231,582911,"True",20210114,"LIBERTARIAN"
"3415",2018,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","TAMMY BALDWIN","DEMOCRAT","False","total",1472914,2657841,"False",20210114,"DEMOCRAT"
"3416",2018,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","LEAH VUKMIR","REPUBLICAN","False","total",1184885,2657841,"False",20210114,"REPUBLICAN"
"3417",2018,"WISCONSIN","WI",55,35,25,"US SENATE","statewide","gen","False","","","True","total",42,2657841,"False",20210114,"OTHER"
"3418",2018,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","JOHN BARRASSO","REPUBLICAN","False","total",136210,203420,"False",20210114,"REPUBLICAN"
"3419",2018,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","GARY TRAUNER","DEMOCRAT","False","total",61227,203420,"False",20210114,"DEMOCRAT"
"3420",2018,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","JOSEPH PORAMBO","LIBERTARIAN","False","total",5658,203420,"False",20210114,"LIBERTARIAN"
"3421",2018,"WYOMING","WY",56,83,68,"US SENATE","statewide","gen","False","","","True","total",325,203420,"False",20210114,"OTHER"
"3422",2020,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen","False","DOUG JONES","DEMOCRAT","False","total",920478,2316445,"False",20210114,"DEMOCRAT"
"3423",2020,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen","False","TOMMY TUBERVILLE","REPUBLICAN","False","total",1392076,2316445,"False",20210114,"REPUBLICAN"
"3424",2020,"ALABAMA","AL",1,63,41,"US SENATE","statewide","gen","False","","","True","total",3891,2316445,"False",20210114,"OTHER"
"3425",2020,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","AL GROSS","DEMOCRAT","False","total",146068,354587,"False",20210114,"DEMOCRAT"
"3426",2020,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","JOHN WAYNE HOWE","ALASKAN INDEPENDENCE PARTY","False","total",16806,354587,"False",20210114,"OTHER"
"3427",2020,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","DAN SULLIVAN","REPUBLICAN","False","total",191112,354587,"False",20210114,"REPUBLICAN"
"3428",2020,"ALASKA","AK",2,94,81,"US SENATE","statewide","gen","False","","","True","total",601,354587,"False",20210114,"OTHER"
"3429",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","EDWARD DAVIDA","REPUBLICAN","True","total",28,3355307,"False",20210114,"REPUBLICAN"
"3430",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","MARTHA MCSALLY","REPUBLICAN","False","total",1637661,3355307,"False",20210114,"REPUBLICAN"
"3431",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","JOHN SCHIESS","REPUBLICAN","True","total",92,3355307,"False",20210114,"REPUBLICAN"
"3432",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","DEBBIE SIMMONS","REPUBLICAN","True","total",98,3355307,"False",20210114,"REPUBLICAN"
"3433",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","PATRICK ""PAT"" THOMAS","REPUBLICAN","True","total",29,3355307,"False",20210114,"REPUBLICAN"
"3434",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","MOHAMMAD ""MIKE OBAMA"" ARIF","DEMOCRAT","True","total",68,3355307,"False",20210114,"DEMOCRAT"
"3435",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","PERRY KAPADIA","DEMOCRAT","True","total",58,3355307,"False",20210114,"DEMOCRAT"
"3436",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","ADAM CHILTON","DEMOCRAT","True","total",19,3355307,"False",20210114,"DEMOCRAT"
"3437",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","MARK KELLY","DEMOCRAT","False","total",1716467,3355307,"False",20210114,"DEMOCRAT"
"3438",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","BUZZ STEWART","DEMOCRAT","True","total",22,3355307,"False",20210114,"DEMOCRAT"
"3439",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","MATTHEW ""DOC"" DORCHESTER","LIBERTARIAN","True","total",379,3355307,"False",20210114,"LIBERTARIAN"
"3440",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","CHRISTOPHER BECKETT","INDEPENDENT","True","total",59,3355307,"False",20210114,"OTHER"
"3441",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","WILLIAM ""WILL"" DECKER","INDEPENDENT","True","total",21,3355307,"False",20210114,"OTHER"
"3442",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","NICHOLAS N. GLENN","INDEPENDENT REPUBLICAN PARTY","True","total",152,3355307,"False",20210114,"OTHER"
"3443",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","MATTHEW HAUPT","INDEPENDENT","True","total",37,3355307,"False",20210114,"OTHER"
"3444",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","BENJAMIN RODRIGUEZ","INDEPENDENT","True","total",17,3355307,"False",20210114,"OTHER"
"3445",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","JOSHUA RODRIGUEZ","UNITY PARTY","True","total",69,3355307,"False",20210114,"OTHER"
"3446",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","FRANK SEENZ","INDEPENDENT","True","total",8,3355307,"False",20210114,"OTHER"
"3447",2020,"ARIZONA","AZ",4,86,61,"US SENATE","statewide","gen","True","JIM STEVENS","NON-AFFILIATED","True","total",23,3355307,"False",20210114,"OTHER"
"3448",2020,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen","False","RICKY DALE HARRINGTON JR.","LIBERTARIAN","False","total",399390,1193261,"False",20210114,"LIBERTARIAN"
"3449",2020,"ARKANSAS","AR",5,71,42,"US SENATE","statewide","gen","False","TOM COTTON","REPUBLICAN","False","total",793871,1193261,"False",20210114,"REPUBLICAN"
"3450",2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","JOHN W. HICKENLOOPER","DEMOCRAT","False","total",1731114,3235790,"False",20210114,"DEMOCRAT"
"3451",2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","CORY GARDNER","REPUBLICAN","False","total",1429492,3235790,"False",20210114,"REPUBLICAN"
"3452",2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","DANIEL DOYLE","APPROVAL VOTING PARTY","False","total",9820,3235790,"False",20210114,"OTHER"
"3453",2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","STEPHAN ""SEKU"" EVANS","UNITY PARTY","False","total",8971,3235790,"False",20210114,"OTHER"
"3454",2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","RAYMON ANTHONY DOANE","LIBERTARIAN","False","total",56262,3235790,"False",20210114,"LIBERTARIAN"
"3455",2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","DANNY SKELLY","UNAFFILIATED","False","total",55,3235790,"False",20210114,"OTHER"
"3456",2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","BRUCE LOHMILLER","GREEN","False","total",71,3235790,"False",20210114,"OTHER"
"3457",2020,"COLORADO","CO",8,84,62,"US SENATE","statewide","gen","False","MICHAEL SANCHEZ","UNAFFILIATED","False","total",5,3235790,"False",20210114,"OTHER"
"3458",2020,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen","False","CHRISTOPHER A. COONS","DEMOCRAT","False","total",291804,490935,"False",20210114,"DEMOCRAT"
"3459",2020,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen","False","LAUREN WITZKE","REPUBLICAN","False","total",186054,490935,"False",20210114,"REPUBLICAN"
"3460",2020,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen","False","MARK W. TURLEY","INDEPENDENT PARTY OF DELAWARE","False","total",7833,490935,"False",20210114,"OTHER"
"3461",2020,"DELAWARE","DE",10,51,11,"US SENATE","statewide","gen","False","NADINE M. FROST","LIBERTARIAN","False","total",5244,490935,"False",20210114,"LIBERTARIAN"
"3462",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","False","DAVID A. PERDUE","REPUBLICAN","False","total",2462617,4952175,"False",20210114,"REPUBLICAN"
"3463",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","False","JON OSSOFF","DEMOCRAT","False","total",2374519,4952175,"False",20210114,"DEMOCRAT"
"3464",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","False","SHANE HAZEL","LIBERTARIAN","False","total",115039,4952175,"False",20210114,"LIBERTARIAN"
"3465",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","AL BARTELL","INDEPENDENT","False","total",14640,4914361,"False",20210114,"OTHER"
"3466",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","ALLEN BUCKLEY","INDEPENDENT","False","total",17954,4914361,"False",20210114,"OTHER"
"3467",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","DOUG COLLINS","REPUBLICAN","False","total",980454,4914361,"False",20210114,"REPUBLICAN"
"3468",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","JOHN FORTUIN","GREEN","False","total",15293,4914361,"False",20210114,"OTHER"
"3469",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","DERRICK E. GRAYSON","REPUBLICAN","False","total",51592,4914361,"False",20210114,"REPUBLICAN"
"3470",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","MICHAEL TODD GREENE","INDEPENDENT","False","total",13293,4914361,"False",20210114,"OTHER"
"3471",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","ANNETTE DAVIS JACKSON","REPUBLICAN","False","total",44335,4914361,"False",20210114,"REPUBLICAN"
"3472",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","DEBORAH JACKSON","DEMOCRAT","False","total",324118,4914361,"False",20210114,"DEMOCRAT"
"3473",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","JAMESIA JAMES","DEMOCRAT","False","total",94406,4914361,"False",20210114,"DEMOCRAT"
"3474",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","A. WAYNE JOHNSON","REPUBLICAN","False","total",36176,4914361,"False",20210114,"REPUBLICAN"
"3475",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","TAMARA JOHNSON-SHEALEY","DEMOCRAT","False","total",106767,4914361,"False",20210114,"DEMOCRAT"
"3476",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","MATT LIEBERMAN","DEMOCRAT","False","total",136021,4914361,"False",20210114,"DEMOCRAT"
"3477",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","KELLY LOEFFLER","REPUBLICAN","False","total",1273214,4914361,"False",20210114,"REPUBLICAN"
"3478",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","JOY FELICIA SLADE","DEMOCRAT","False","total",44945,4914361,"False",20210114,"DEMOCRAT"
"3479",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","BRIAN SLOWINSKI","LIBERTARIAN","False","total",35431,4914361,"False",20210114,"LIBERTARIAN"
"3480",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","VALENCIA STOVALL","INDEPENDENT","False","total",13318,4914361,"False",20210114,"OTHER"
"3481",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","ED TARVER","DEMOCRAT","False","total",26333,4914361,"False",20210114,"DEMOCRAT"
"3482",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","KANDISS TAYLOR","REPUBLICAN","False","total",40349,4914361,"False",20210114,"REPUBLICAN"
"3483",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","RAPHAEL WARNOCK","DEMOCRAT","False","total",1617035,4914361,"False",20210114,"DEMOCRAT"
"3484",2020,"GEORGIA","GA",13,58,44,"US SENATE","statewide","gen","True","RICHARD DIEN WINFIELD","DEMOCRAT","False","total",28687,4914361,"False",20210114,"DEMOCRAT"
"3485",2020,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen","False","NATALIE M FLEMING","INDEPENDENT","False","total",25329,859827,"False",20210114,"OTHER"
"3486",2020,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen","False","PAULETTE JORDAN","DEMOCRAT","False","total",285864,859827,"False",20210114,"DEMOCRAT"
"3487",2020,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen","False","JIM RISCH","REPUBLICAN","False","total",538446,859827,"False",20210114,"REPUBLICAN"
"3488",2020,"IDAHO","ID",16,82,63,"US SENATE","statewide","gen","False","RAY J. WRITZ","CONSTITUTION PARTY","False","total",10188,859827,"False",20210114,"OTHER"
"3489",2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","RICHARD J. DURBIN","DEMOCRAT","False","total",3278930,5968901,"False",20210114,"DEMOCRAT"
"3490",2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","MARK C. CURRAN JR.","REPUBLICAN","False","total",2319870,5968901,"False",20210114,"REPUBLICAN"
"3491",2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","WILLIE L. WILSON","WILLIE WILSON PARTY","False","total",237699,5968901,"False",20210114,"OTHER"
"3492",2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","DANNY MALOUF ","LIBERTARIAN","False","total",75673,5968901,"False",20210114,"LIBERTARIAN"
"3493",2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","DAVID F. BLACK","GREEN","False","total",56711,5968901,"False",20210114,"OTHER"
"3494",2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","KEVIN KEELY","","True","total",10,5968901,"False",20210114,"OTHER"
"3495",2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","LOWELL MARTIN SEIDA","","True","total",6,5968901,"False",20210114,"OTHER"
"3496",2020,"ILLINOIS","IL",17,33,21,"US SENATE","statewide","gen","False","ALBERT A. SCHAAL","","True","total",2,5968901,"False",20210114,"OTHER"
"3497",2020,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","JONI ERNST","REPUBLICAN","False","total",864997,1700130,"False",20210114,"REPUBLICAN"
"3498",2020,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","THERESA GREENFIELD","DEMOCRAT","False","total",754859,1700130,"False",20210114,"DEMOCRAT"
"3499",2020,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","RICK STEWART","LIBERTARIAN","False","total",36961,1700130,"False",20210114,"LIBERTARIAN"
"3500",2020,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","SUZANNE HERZOG","","False","total",13800,1700130,"False",20210114,"OTHER"
"3501",2020,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","","","True","total",1211,1700130,"False",20210114,"OTHER"
"3502",2020,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","UNDER VOTES","","False","total",27438,1700130,"False",20210114,"OTHER"
"3503",2020,"IOWA","IA",19,42,31,"US SENATE","statewide","gen","False","OVER VOTES","","False","total",864,1700130,"False",20210114,"OTHER"
"3504",2020,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen","False","ROGER MARSHALL","REPUBLICAN","False","total",727962,1367755,"False",20210114,"REPUBLICAN"
"3505",2020,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen","False","BARBARA BOLLIER","DEMOCRAT","False","total",571530,1367755,"False",20210114,"DEMOCRAT"
"3506",2020,"KANSAS","KS",20,47,32,"US SENATE","statewide","gen","False","JASON BUCKLEY","LIBERTARIAN","False","total",68263,1367755,"False",20210114,"LIBERTARIAN"
"3507",2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen","False","MITCH MCCONNELL","REPUBLICAN","False","total",1233315,2135057,"False",20210114,"REPUBLICAN"
"3508",2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen","False","AMY MCGRATH","DEMOCRAT","False","total",816257,2135057,"False",20210114,"DEMOCRAT"
"3509",2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen","False","BRAD BARRON","LIBERTARIAN","False","total",85386,2135057,"False",20210114,"LIBERTARIAN"
"3510",2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen","False","PAUL JOHN FRANGEDAKIS","","True","total",70,2135057,"False",20210114,"OTHER"
"3511",2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen","False","DANIEL COBBLE","","True","total",18,2135057,"False",20210114,"OTHER"
"3512",2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen","False","RANDALL LEE TEEGARGEN","","True","total",9,2135057,"False",20210114,"OTHER"
"3513",2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen","False","DEMETRA WYSINGER","","True","total",1,2135057,"False",20210114,"OTHER"
"3514",2020,"KENTUCKY","KY",21,61,51,"US SENATE","statewide","gen","False","HAROLD H. FITZPATRICK","","True","total",1,2135057,"False",20210114,"OTHER"
"3515",2020,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen","False","BERYL BILLIOT","UNAFFILIATED","False","total",17362,2071543,"False",20210114,"OTHER"
"3516",2020,"LOUISIANA","LA",22,72,45,"US SENATE","statewide","gen","False","JOHN PAUL BOURGEOIS","UNAFFILIATED","False","total",16518,2071543,"False",20210114,"OTHER"
