,state,district,year,pvi,pvi_correct,black_pct,real_pvi
3232,NJ,2,2002,5.72,,,5.72
3233,NJ,2,2004,5.72,,,5.72
3234,NJ,2,2006,2.05,,,2.05
3235,NJ,2,2008,2.05,,,2.05
3236,NJ,2,2010,0.97,,,0.97
3237,NJ,2,2012,0.31,,,0.31
3238,NJ,2,2014,1.7,,,1.7
3239,NJ,2,2016,1.7,,,1.7
3240,NJ,2,2018,-2.09,,,-2.09
3241,NJ,2,2020,-2.09,,,-2.09
3242,NJ,2,2022,-4.81,,,-4.81
3243,NJ,2,2024,-4.81,,,-4.81
3244,NJ,3,1998,-0.79,,,-0.79
3245,NJ,3,2000,-0.79,,,-0.79
3246,NJ,3,2002,5.06,,,5.06
3247,NJ,3,2004,5.06,,,5.06
3248,NJ,3,2006,1.25,,,1.25
3249,NJ,3,2008,1.25,,,1.25
3250,NJ,3,2010,-0.73,,,-0.73
3251,NJ,3,2012,-1.85,,,-1.85
3252,NJ,3,2014,-0.24,,,-0.24
3253,NJ,3,2016,-0.24,,,-0.24
3254,NJ,3,2018,-3.15,,,-3.15
3255,NJ,3,2020,-3.15,,,-3.15
3256,NJ,3,2022,4.61,,,4.61
3257,NJ,3,2024,4.61,,,4.61
3258,NJ,4,1998,-1.02,,,-1.02
3259,NJ,4,2000,-1.02,,,-1.02
3260,NJ,4,2002,1.72,,,1.72
3261,NJ,4,2004,1.72,,,1.72
3262,NJ,4,2006,-3.3,,,-3.3
3263,NJ,4,2008,-3.3,,,-3.3
3264,NJ,4,2010,-6.16,,,-6.16
3265,NJ,4,2012,-7.41,,,-7.41
3266,NJ,4,2014,-7.08,,,-7.08
3267,NJ,4,2016,-7.08,,,-7.08
3268,NJ,4,2018,-8.26,,,-8.26
3269,NJ,4,2020,-8.26,,,-8.26
3270,NJ,4,2022,-14.13,,,-14.13
3271,NJ,4,2024,-14.13,,,-14.13
3272,NJ,5,1998,-10.38,,,-10.38
3273,NJ,5,2000,-10.38,,,-10.38
3274,NJ,5,2002,-4.1,,,-4.1
3275,NJ,5,2004,-4.1,,,-4.1
3276,NJ,5,2006,-5.63,,,-5.63
3277,NJ,5,2008,-5.63,,,-5.63
3278,NJ,5,2010,-7.38,,,-7.38
3279,NJ,5,2012,-4.37,,,-4.37
3280,NJ,5,2014,-3.81,,,-3.81
3281,NJ,5,2016,-3.81,,,-3.81
3282,NJ,5,2018,-2.14,,,-2.14
3283,NJ,5,2020,-2.14,,,-2.14
3284,NJ,5,2022,3.72,,,3.72
3285,NJ,5,2024,3.72,,,3.72
3286,NJ,6,1998,3.12,,,3.12
3287,NJ,6,2000,3.12,,,3.12
3288,NJ,6,2002,13.66,,,13.66
3289,NJ,6,2004,13.66,,,13.66
3290,NJ,6,2006,9.43,,,9.43
3291,NJ,6,2008,9.43,,,9.43
3292,NJ,6,2010,7.61,,,7.61
3293,NJ,6,2012,5.67,,,5.67
3294,NJ,6,2014,8.98,,,8.98
3295,NJ,6,2016,8.98,,,8.98
3296,NJ,6,2018,7.75,,,7.75
3297,NJ,6,2020,7.75,,,7.75
3298,NJ,6,2022,7.95,,,7.95
3299,NJ,6,2024,7.95,,,7.95
3300,NJ,7,1998,-2.37,,,-2.37
3301,NJ,7,2000,-2.37,,,-2.37
3302,NJ,7,2002,-0.86,,,-0.86
3303,NJ,7,2004,-0.86,,,-0.86
3304,NJ,7,2006,-1.64,,,-1.64
3305,NJ,7,2008,-1.64,,,-1.64
3306,NJ,7,2010,-3.01,,,-3.01
3307,NJ,7,2012,-5.78,,,-5.78
3308,NJ,7,2014,-5.34,,,-5.34
3309,NJ,7,2016,-5.34,,,-5.34
3310,NJ,7,2018,-1.67,,,-1.67
3311,NJ,7,2020,-1.67,,,-1.67
3312,NJ,7,2022,-1.33,,,-1.33
3313,NJ,7,2024,-1.33,,,-1.33
3314,NJ,8,1998,2.81,,,2.81
3315,NJ,8,2000,2.81,,,2.81
3316,NJ,8,2002,12.08,,,12.08
3317,NJ,8,2004,12.08,,,12.08
3318,NJ,8,2006,10.61,,,10.61
3319,NJ,8,2008,10.61,,,10.61
3320,NJ,8,2010,10.3,,,10.3
3321,NJ,8,2012,19.92,,,19.92
3322,NJ,8,2014,25.36,,,25.36
3323,NJ,8,2016,25.36,,,25.36
3324,NJ,8,2018,26.84,,,26.84
3325,NJ,8,2020,26.84,,,26.84
3326,NJ,8,2022,21.95,,,21.95
3327,NJ,8,2024,21.95,,,21.95
3328,NJ,9,1998,5.73,,,5.73
3329,NJ,9,2000,5.73,,,5.73
3330,NJ,9,2002,14.8,,,14.8
3331,NJ,9,2004,14.8,,,14.8
3332,NJ,9,2006,11.27,,,11.27
3333,NJ,9,2008,11.27,,,11.27
3334,NJ,9,2010,8.44,,,8.44
3335,NJ,9,2012,11.07,,,11.07
3336,NJ,9,2014,15.45,,,15.45
3337,NJ,9,2016,15.45,,,15.45
3338,NJ,9,2018,15.41,,,15.41
3339,NJ,9,2020,15.41,,,15.41
3340,NJ,9,2022,8.31,,,8.31
3341,NJ,9,2024,8.31,,,8.31
3342,NJ,10,1998,27.58,,,27.58
3343,NJ,10,2000,27.58,,,27.58
3344,NJ,10,2002,33.88,,,33.88
3345,NJ,10,2004,33.88,,,33.88
3346,NJ,10,2006,33.45,,,33.45
3347,NJ,10,2008,33.45,,,33.45
3348,NJ,10,2010,33.5,,,33.5
3349,NJ,10,2012,31.37,,,31.37
3350,NJ,10,2014,35.22,,,35.22
3351,NJ,10,2016,35.22,,,35.22
3352,NJ,10,2018,35.99,,,35.99
3353,NJ,10,2020,35.99,,,35.99
3354,NJ,10,2022,30.01,,,30.01
3355,NJ,10,2024,30.01,,,30.01
3356,NJ,11,1998,-11.95,,,-11.95
3357,NJ,11,2000,-11.95,,,-11.95
3358,NJ,11,2002,-5.87,,,-5.87
3359,NJ,11,2004,-5.87,,,-5.87
3360,NJ,11,2006,-6.51,,,-6.51
3361,NJ,11,2008,-6.51,,,-6.51
3362,NJ,11,2010,-7.64,,,-7.64
3363,NJ,11,2012,-5.8,,,-5.8
3364,NJ,11,2014,-5.23,,,-5.23
3365,NJ,11,2016,-5.23,,,-5.23
3366,NJ,11,2018,-2.4,,,-2.4
3367,NJ,11,2020,-2.4,,,-2.4
3368,NJ,11,2022,5.8,,,5.8
3369,NJ,11,2024,5.8,,,5.8
3370,NJ,12,1998,-3.57,,,-3.57
3371,NJ,12,2000,-3.57,,,-3.57
3372,NJ,12,2002,8.06,,,8.06
3373,NJ,12,2004,8.06,,,8.06
3374,NJ,12,2006,6.32,,,6.32
3375,NJ,12,2008,6.32,,,6.32
3376,NJ,12,2010,5.3,,,5.3
3377,NJ,12,2012,12.55,,,12.55
3378,NJ,12,2014,14.63,,,14.63
3379,NJ,12,2016,14.63,,,14.63
3380,NJ,12,2018,15.86,,,15.86
3381,NJ,12,2020,15.86,,,15.86
3382,NJ,12,2022,12.09,,,12.09
3383,NJ,12,2024,12.09,,,12.09
3384,NJ,13,1998,13.66,,,13.66
3385,NJ,13,2000,13.66,,,13.66
3386,NJ,13,2002,24.07,,,24.07
3387,NJ,13,2004,24.07,,,24.07
3388,NJ,13,2006,21.16,,,21.16
3389,NJ,13,2008,21.16,,,21.16
3390,NJ,13,2010,21.27,,,21.27
6089,NM,0,1998,-0.09600638301,,,-0.09600638301
6090,NM,0,2000,-0.09600638301,,,-0.09600638301
6189,NM,0,2002,-0.3465956307,,,-0.3465956307
6190,NM,0,2004,-0.3465956307,,,-0.3465956307
6289,NM,0,2006,0.5519191517,,,0.5519191517
6290,NM,0,2008,0.5519191517,,,0.5519191517
6389,NM,0,2010,3.213284632,,,3.213284632
6390,NM,0,2012,3.213284632,,,3.213284632
6489,NM,0,2014,3.487057113,,,3.487057113
6490,NM,0,2016,3.487057113,,,3.487057113
6589,NM,0,2018,3.480923944,,,3.480923944
6590,NM,0,2020,3.480923944,,,3.480923944
6689,NM,0,2022,3.303035329,,,3.303035329
6690,NM,0,2024,3.303035329,,,3.303035329
3391,NM,1,1998,-0.83,,,-0.83
3392,NM,1,2000,-0.83,,,-0.83
3393,NM,1,2002,0.4,,,0.4
3394,NM,1,2004,0.4,,,0.4
3395,NM,1,2006,2.26,,,2.26
3396,NM,1,2008,2.26,,,2.26
3397,NM,1,2010,5.69,,,5.69
3398,NM,1,2012,5.89,,,5.89
3399,NM,1,2014,6.42,,,6.42
3400,NM,1,2016,6.42,,,6.42
3401,NM,1,2018,7.88,,,7.88
3402,NM,1,2020,7.88,,,7.88
3403,NM,1,2022,4.7,,,4.7
3404,NM,1,2024,4.7,,,4.7
3405,NM,2,1998,-3.62,,,-3.62
3406,NM,2,2000,-3.62,,,-3.62
3407,NM,2,2002,-5.84,,,-5.84
3408,NM,2,2004,-5.84,,,-5.84
3409,NM,2,2006,-6.76,,,-6.76
3410,NM,2,2008,-6.76,,,-6.76
3411,NM,2,2010,-5.04,,,-5.04
3412,NM,2,2012,-5.24,,,-5.24
3413,NM,2,2014,-5.26,,,-5.26
3414,NM,2,2016,-5.26,,,-5.26
3415,NM,2,2018,-6.46,,,-6.46
3416,NM,2,2020,-6.46,,,-6.46
3417,NM,2,2022,1.12,,,1.12
3418,NM,2,2024,1.12,,,1.12
3419,NM,3,1998,4.62,,,4.62
3420,NM,3,2000,4.62,,,4.62
3421,NM,3,2002,4.19,,,4.19
3422,NM,3,2004,4.19,,,4.19
3423,NM,3,2006,5.03,,,5.03
3424,NM,3,2008,5.03,,,5.03
3425,NM,3,2010,7.32,,,7.32
3426,NM,3,2012,7.64,,,7.64
3427,NM,3,2014,7.95,,,7.95
3428,NM,3,2016,7.95,,,7.95
3429,NM,3,2018,7.55,,,7.55
3430,NM,3,2020,7.55,,,7.55
3431,NM,3,2022,3.59,,,3.59
3432,NM,3,2024,3.59,,,3.59
6091,NV,0,1998,-3.5035506,,,-3.5035506
6092,NV,0,2000,-3.5035506,,,-3.5035506
6191,NV,0,2002,-2.622568829,,,-2.622568829
6192,NV,0,2004,-2.622568829,,,-2.622568829
6291,NV,0,2006,-0.6082168594,,,-0.6082168594
6292,NV,0,2008,-0.6082168594,,,-0.6082168594
6391,NV,0,2010,2.025348252,,,2.025348252
6392,NV,0,2012,2.025348252,,,2.025348252
6491,NV,0,2014,1.751769777,,,1.751769777
6492,NV,0,2016,1.751769777,,,1.751769777
6591,NV,0,2018,0.4911360395,,,0.4911360395
6592,NV,0,2020,0.4911360395,,,0.4911360395
6691,NV,0,2022,-0.7577850403,,,-0.7577850403
6692,NV,0,2024,-0.7577850403,,,-0.7577850403
3160,NV,1,1998,3.78,,,3.78
3161,NV,1,2000,3.78,,,3.78
3162,NV,1,2002,7.77,,,7.77
3163,NV,1,2004,7.77,,,7.77
3164,NV,1,2006,8.49,,,8.49
3165,NV,1,2008,8.49,,,8.49
3166,NV,1,2010,10.68,,,10.68
3167,NV,1,2012,11.87,,,11.87
3168,NV,1,2014,14.36,,,14.36
3169,NV,1,2016,14.36,,,14.36
3170,NV,1,2018,14.45,,,14.45
3171,NV,1,2020,14.45,,,14.45
3172,NV,1,2022,2.61,,,2.61
3173,NV,1,2024,2.61,,,2.61
3174,NV,2,1998,-8.42,,,-8.42
3175,NV,2,2000,-8.42,,,-8.42
3176,NV,2,2002,-10.8,,,-10.8
3177,NV,2,2004,-10.8,,,-10.8
3178,NV,2,2006,-7.97,,,-7.97
3179,NV,2,2008,-7.97,,,-7.97
3180,NV,2,2010,-4.53,,,-4.53
3181,NV,2,2012,-3.97,,,-3.97
3182,NV,2,2014,-5.33,,,-5.33
3183,NV,2,2016,-5.33,,,-5.33
3184,NV,2,2018,-7.41,,,-7.41
3185,NV,2,2020,-7.41,,,-7.41
3186,NV,2,2022,-8.05,,,-8.05
3187,NV,2,2024,-8.05,,,-8.05
5894,NV,3,2024,1.46,,,1.46
5883,NV,3,2002,-0.01,,,-0.01
5884,NV,3,2004,-0.01,,,-0.01
5885,NV,3,2006,0.42,,,0.42
5886,NV,3,2008,0.42,,,0.42
5887,NV,3,2010,2.26,,,2.26
5888,NV,3,2012,0.24,,,0.24
5889,NV,3,2014,-0.96,,,-0.96
5890,NV,3,2016,-0.96,,,-0.96
5891,NV,3,2018,-1.62,,,-1.62
5892,NV,3,2020,-1.62,,,-1.62
5893,NV,3,2022,1.46,,,1.46
5961,NV,4,2024,2.59,,,2.59
5955,NV,4,2012,3.21,,,3.21
5956,NV,4,2014,3.62,,,3.62
5957,NV,4,2016,3.62,,,3.62
5958,NV,4,2018,2.01,,,2.01
5959,NV,4,2020,2.01,,,2.01
5960,NV,4,2022,2.59,,,2.59
6093,NY,0,1998,9.983065374,,,9.983065374
6094,NY,0,2000,9.983065374,,,9.983065374
6193,NY,0,2002,12.45288543,,,12.45288543
6194,NY,0,2004,12.45288543,,,12.45288543
6293,NY,0,2006,11.08504192,,,11.08504192
6294,NY,0,2008,11.08504192,,,11.08504192
6393,NY,0,2010,10.06914584,,,10.06914584
6394,NY,0,2012,10.06914584,,,10.06914584
6493,NY,0,2014,11.71934242,,,11.71934242
6494,NY,0,2016,11.71934242,,,11.71934242
6593,NY,0,2018,10.5869537,,,10.5869537
6594,NY,0,2020,10.5869537,,,10.5869537
6693,NY,0,2022,9.58440148,,,9.58440148
6694,NY,0,2024,9.58440148,,,9.58440148
3433,NY,1,1998,-0.72,,,-0.72
3434,NY,1,2000,-0.72,,,-0.72
3435,NY,1,2002,4.27,,,4.27
3436,NY,1,2004,4.27,,,4.27
3437,NY,1,2006,1.74,,,1.74
3438,NY,1,2008,1.74,,,1.74
3439,NY,1,2010,-1.09,,,-1.09
3440,NY,1,2012,-1.15,,,-1.15
3441,NY,1,2014,-1.72,,,-1.72
3442,NY,1,2016,-1.72,,,-1.72
3443,NY,1,2018,-6.02,,,-6.02
3444,NY,1,2020,-6.02,,,-6.02
3445,NY,1,2022,-2.93,,,-2.93
3446,NY,1,2024,-2.93,-4.54,0.0547,-4.54
3447,NY,2,1998,1.03,,,1.03
3448,NY,2,2000,1.03,,,1.03
3449,NY,2,2002,9.03,,,9.03
3450,NY,2,2004,9.03,,,9.03
3451,NY,2,2006,6.04,,,6.04
3452,NY,2,2008,6.04,,,6.04
3453,NY,2,2010,3.42,,,3.42
3454,NY,2,2012,-1.38,,,-1.38
3455,NY,2,2014,-0.3,,,-0.3
3456,NY,2,2016,-0.3,,,-0.3
3457,NY,2,2018,-4.26,,,-4.26
3458,NY,2,2020,-4.26,,,-4.26
3459,NY,2,2022,-3.4,,,-3.4
3460,NY,2,2024,-3.4,-4.12,0.1144,-4.12
3461,NY,3,1998,0.31,,,0.31
3462,NY,3,2000,0.31,,,0.31
3463,NY,3,2002,3.74,,,3.74
3464,NY,3,2004,3.74,,,3.74
3465,NY,3,2006,0.07,,,0.07
3466,NY,3,2008,0.07,,,0.07
3467,NY,3,2010,-4.81,,,-4.81
3468,NY,3,2012,1.43,,,1.43
3469,NY,3,2014,-0.44,,,-0.44
3470,NY,3,2016,-0.44,,,-0.44
3471,NY,3,2018,1.39,,,1.39
3472,NY,3,2020,1.39,,,1.39
3473,NY,3,2022,1.78,,,1.78
3474,NY,3,2024,1.78,3.46,0.0478,3.46
3475,NY,4,1998,2.7,,,2.7
3476,NY,4,2000,2.7,,,2.7
3477,NY,4,2002,10.89,,,10.89
3478,NY,4,2004,10.89,,,10.89
3479,NY,4,2006,7.56,,,7.56
3480,NY,4,2008,7.56,,,7.56
3481,NY,4,2010,5.13,,,5.13
3482,NY,4,2012,2.84,,,2.84
3483,NY,4,2014,3.72,,,3.72
3484,NY,4,2016,3.72,,,3.72
3485,NY,4,2018,3.94,,,3.94
3486,NY,4,2020,3.94,,,3.94
3487,NY,4,2022,5.09,,,5.09
3488,NY,4,2024,5.09,5.26,0.1894,5.26
3489,NY,5,1998,7.95,,,7.95
3490,NY,5,2000,7.95,,,7.95
3491,NY,5,2002,19.17,,,19.17
3492,NY,5,2004,19.17,,,19.17
3493,NY,5,2006,15.64,,,15.64
3494,NY,5,2008,15.64,,,15.64
3495,NY,5,2010,11.1,,,11.1
3496,NY,5,2012,32.72,,,32.72
3497,NY,5,2014,36.76,,,36.76
3498,NY,5,2016,36.76,,,36.76
3499,NY,5,2018,36.53,,,36.53
3500,NY,5,2020,36.53,,,36.53
3501,NY,5,2022,30.42,,,30.42
3502,NY,5,2024,30.42,31.84,0.4722,31.84
3503,NY,6,1998,30.3,,,30.3
3504,NY,6,2000,30.3,,,30.3
3505,NY,6,2002,38.94,,,38.94
3506,NY,6,2004,38.94,,,38.94
3507,NY,6,2006,36.89,,,36.89
3508,NY,6,2008,36.89,,,36.89
3509,NY,6,2010,35.75,,,35.75
3510,NY,6,2012,11.33,,,11.33
3511,NY,6,2014,15.04,,,15.04
3512,NY,6,2016,15.04,,,15.04
3513,NY,6,2018,16.07,,,16.07
3514,NY,6,2020,16.07,,,16.07
3515,NY,6,2022,14.73,,,14.73
3516,NY,6,2024,14.73,16.19,0.056,16.19
3517,NY,7,1998,13.54,,,13.54
3518,NY,7,2000,13.54,,,13.54
3519,NY,7,2002,28.04,,,28.04
3520,NY,7,2004,28.04,,,28.04
3521,NY,7,2006,26.27,,,26.27
3522,NY,7,2008,26.27,,,26.27
3523,NY,7,2010,25.8,,,25.8
3524,NY,7,2012,31.27,,,31.27
3525,NY,7,2014,35.98,,,35.98
3526,NY,7,2016,35.98,,,35.98
3527,NY,7,2018,38.06,,,38.06
3528,NY,7,2020,38.06,,,38.06
3529,NY,7,2022,31.1,,,31.1
3530,NY,7,2024,31.1,32.29,0.1445,32.29
3531,NY,8,1998,28.05,,,28.05
3532,NY,8,2000,28.05,,,28.05
3533,NY,8,2002,30.24,,,30.24
3534,NY,8,2004,30.24,,,30.24
3535,NY,8,2006,25.67,,,25.67
3536,NY,8,2008,25.67,,,25.67
3537,NY,8,2010,21.52,,,21.52
3538,NY,8,2012,32.83,,,32.83
3539,NY,8,2014,36.52,,,36.52
3540,NY,8,2016,36.52,,,36.52
3541,NY,8,2018,35.81,,,35.81
3542,NY,8,2020,35.81,,,35.81
3543,NY,8,2022,25.83,,,25.83
3544,NY,8,2024,25.83,28.26,0.4821,28.26
3545,NY,9,1998,12.4,,,12.4
3546,NY,9,2000,12.4,,,12.4
3547,NY,9,2002,19.09,,,19.09
3548,NY,9,2004,19.09,,,19.09
3549,NY,9,2006,10.3,,,10.3
3550,NY,9,2008,10.3,,,10.3
3551,NY,9,2010,3.38,,,3.38
3552,NY,9,2012,31.12,,,31.12
3553,NY,9,2014,33.2,,,33.2
3554,NY,9,2016,33.2,,,33.2
3555,NY,9,2018,34.11,,,34.11
3556,NY,9,2020,34.11,,,34.11
3557,NY,9,2022,25.11,,,25.11
3558,NY,9,2024,25.11,26.98,0.4889,26.98
3559,NY,10,1998,34.46,,,34.46
3560,NY,10,2000,34.46,,,34.46
3561,NY,10,2002,41.68,,,41.68
3562,NY,10,2004,41.68,,,41.68
3563,NY,10,2006,38.96,,,38.96
3564,NY,10,2008,38.96,,,38.96
3565,NY,10,2010,37.7,,,37.7
3566,NY,10,2012,23.41,,,23.41
3567,NY,10,2014,22.67,,,22.67
3568,NY,10,2016,22.67,,,22.67
3569,NY,10,2018,27.83,,,27.83
3570,NY,10,2020,27.83,,,27.83
3571,NY,10,2022,34.69,,,34.69
3572,NY,10,2024,34.69,35.58,0.0814,35.58
3573,NY,11,1998,36.49,,,36.49
3574,NY,11,2000,36.49,,,36.49
3575,NY,11,2002,40.27,,,40.27
3576,NY,11,2004,40.27,,,40.27
3577,NY,11,2006,38.63,,,38.63
3578,NY,11,2008,38.63,,,38.63
3579,NY,11,2010,37.42,,,37.42
3580,NY,11,2012,-4.69,,,-4.69
3581,NY,11,2014,-1.08,,,-1.08
3582,NY,11,2016,-1.08,,,-1.08
3583,NY,11,2018,-4.56,,,-4.56
3584,NY,11,2020,-4.56,,,-4.56
3585,NY,11,2022,-5.89,,,-5.89
3586,NY,11,2024,-5.89,-5.50,0.0819,-5.50
3587,NY,12,1998,25.62,,,25.62
3588,NY,12,2000,25.62,,,25.62
3589,NY,12,2002,33.68,,,33.68
3590,NY,12,2004,33.68,,,33.68
3591,NY,12,2006,32.81,,,32.81
3592,NY,12,2008,32.81,,,32.81
3593,NY,12,2010,32.96,,,32.96
3594,NY,12,2012,27.57,,,27.57
3595,NY,12,2014,26.46,,,26.46
3596,NY,12,2016,26.46,,,26.46
3597,NY,12,2018,32.76,,,32.76
3598,NY,12,2020,32.76,,,32.76
3599,NY,12,2022,34.23,,,34.23
3600,NY,12,2024,34.23,34.83,0.0655,34.83
3601,NY,13,1998,-3.79,,,-3.79
3602,NY,13,2000,-3.79,,,-3.79
3603,NY,13,2002,4.02,,,4.02
3604,NY,13,2004,4.02,,,4.02
3605,NY,13,2006,-1.88,,,-1.88
3606,NY,13,2008,-1.88,,,-1.88
3607,NY,13,2010,-4.42,,,-4.42
3608,NY,13,2012,40.42,,,40.42
3609,NY,13,2014,42.62,,,42.62
3610,NY,13,2016,42.62,,,42.62
3611,NY,13,2018,43.35,,,43.35
3612,NY,13,2020,43.35,,,43.35
3613,NY,13,2022,38.29,,,38.29
3614,NY,13,2024,38.29,40.17,0.3364,40.17
3615,NY,14,1998,21.08,,,21.08
3616,NY,14,2000,21.08,,,21.08
3617,NY,14,2002,24.81,,,24.81
3618,NY,14,2004,24.81,,,24.81
3619,NY,14,2006,26.05,,,26.05
3620,NY,14,2008,26.05,,,26.05
3621,NY,14,2010,25.51,,,25.51
3622,NY,14,2012,23.03,,,23.03
3623,NY,14,2014,27.91,,,27.91
3624,NY,14,2016,27.91,,,27.91
3625,NY,14,2018,28.83,,,28.83
3626,NY,14,2020,28.83,,,28.83
3627,NY,14,2022,27.94,,,27.94
3628,NY,14,2024,27.94,29.25,0.1949,29.25
3629,NY,15,1998,37.36,,,37.36
3630,NY,15,2000,37.36,,,37.36
3631,NY,15,2002,42.73,,,42.73
3632,NY,15,2004,42.73,,,42.73
3633,NY,15,2006,42.1,,,42.1
3634,NY,15,2008,42.1,,,42.1
3635,NY,15,2010,40.55,,,40.55
3636,NY,15,2012,40.97,,,40.97
3637,NY,15,2014,44.05,,,44.05
3638,NY,15,2016,44.05,,,44.05
3639,NY,15,2018,44.2,,,44.2
3640,NY,15,2020,44.2,,,44.2
3641,NY,15,2022,34.85,,,34.85
3642,NY,15,2024,34.85,37.09,0.4239,37.09
3643,NY,16,1998,35.7,,,35.7
3644,NY,16,2000,35.7,,,35.7
3645,NY,16,2002,44.18,,,44.18
3646,NY,16,2004,44.18,,,44.18
3647,NY,16,2006,41.83,,,41.83
3648,NY,16,2008,41.83,,,41.83
3649,NY,16,2010,41.21,,,41.21
3650,NY,16,2012,19.59,,,19.59
3651,NY,16,2014,21.66,,,21.66
3652,NY,16,2016,21.66,,,21.66
3653,NY,16,2018,24.98,,,24.98
3654,NY,16,2020,24.98,,,24.98
3655,NY,16,2022,20.14,,,20.14
3656,NY,16,2024,20.14,21.07,0.2527,21.07
3657,NY,17,1998,29.84,,,29.84
3658,NY,17,2000,29.84,,,29.84
3659,NY,17,2002,21.98,,,21.98
3660,NY,17,2004,21.98,,,21.98
3661,NY,17,2006,19.15,,,19.15
3662,NY,17,2008,19.15,,,19.15
3663,NY,17,2010,18.52,,,18.52
3664,NY,17,2012,5.03,,,5.03
3665,NY,17,2014,5.49,,,5.49
3666,NY,17,2016,5.49,,,5.49
3667,NY,17,2018,8.38,,,8.38
3668,NY,17,2020,8.38,,,8.38
3669,NY,17,2022,2.88,,,2.88
3670,NY,17,2024,2.88,3.10,0.0935,3.10
3671,NY,18,1998,4.47,,,4.47
3672,NY,18,2000,4.47,,,4.47
3673,NY,18,2002,9.86,,,9.86
3674,NY,18,2004,9.86,,,9.86
3675,NY,18,2006,9.25,,,9.25
3676,NY,18,2008,9.25,,,9.25
3677,NY,18,2010,8.6,,,8.6
3678,NY,18,2012,-1.44,,,-1.44
3679,NY,18,2014,-0.1,,,-0.1
3680,NY,18,2016,-0.1,,,-0.1
3681,NY,18,2018,-1.59,,,-1.59
3682,NY,18,2020,-1.59,,,-1.59
3683,NY,18,2022,1.31,,,1.31
3684,NY,18,2024,1.31,1.15,0.123,1.15
3685,NY,19,1998,-2.89,,,-2.89
3686,NY,19,2000,-2.89,,,-2.89
3687,NY,19,2002,-1.49,,,-1.49
3688,NY,19,2004,-1.49,,,-1.49
3689,NY,19,2006,-2.63,,,-2.63
3690,NY,19,2008,-2.63,,,-2.63
3691,NY,19,2010,-2.66,,,-2.66
3692,NY,19,2012,0.17,,,0.17
3693,NY,19,2014,0.98,,,0.98
3694,NY,19,2016,0.98,,,0.98
3695,NY,19,2018,-3.24,,,-3.24
3696,NY,19,2020,-3.24,,,-3.24
3697,NY,19,2022,-0.43,,,-0.43
3698,NY,19,2024,-0.43,-0.91,0.0562,-0.91
3699,NY,20,1998,1.36,,,1.36
3700,NY,20,2000,1.36,,,1.36
3701,NY,20,2002,-3.8,,,-3.8
3702,NY,20,2004,-3.8,,,-3.8
3703,NY,20,2006,-2.99,,,-2.99
3704,NY,20,2008,-2.99,,,-2.99
3705,NY,20,2010,-2.3,,,-2.3
3706,NY,20,2012,6.14,,,6.14
3707,NY,20,2014,7.77,,,7.77
3708,NY,20,2016,7.77,,,7.77
3709,NY,20,2018,6.63,,,6.63
3710,NY,20,2020,6.63,,,6.63
3711,NY,20,2022,6.94,,,6.94
3712,NY,20,2024,6.94,6.52,0.1059,6.52
3713,NY,21,1998,7.64,,,7.64
3714,NY,21,2000,7.64,,,7.64
3715,NY,21,2002,8.67,,,8.67
3716,NY,21,2004,8.67,,,8.67
3717,NY,21,2006,7.64,,,7.64
3718,NY,21,2008,7.64,,,7.64
3719,NY,21,2010,5.99,,,5.99
3720,NY,21,2012,-1.35,,,-1.35
3721,NY,21,2014,0.59,,,0.59
3722,NY,21,2016,0.59,,,0.59
3723,NY,21,2018,-6.08,,,-6.08
3724,NY,21,2020,-6.08,,,-6.08
3725,NY,21,2022,-8.82,,,-8.82
3726,NY,21,2024,-8.82,-10.54,0.0358,-10.54
3727,NY,22,1998,-4.87,,,-4.87
3728,NY,22,2000,-4.87,,,-4.87
3729,NY,22,2002,4.52,,,4.52
3730,NY,22,2004,4.52,,,4.52
3731,NY,22,2006,5.37,,,5.37
3732,NY,22,2008,5.37,,,5.37
3733,NY,22,2010,6.29,,,6.29
3734,NY,22,2012,-3.41,,,-3.41
3735,NY,22,2014,-2.58,,,-2.58
3736,NY,22,2016,-2.58,,,-2.58
3737,NY,22,2018,-7.56,,,-7.56
3738,NY,22,2020,-7.56,,,-7.56
3739,NY,22,2022,1.15,,,1.15
3740,NY,22,2024,1.15,2.89,0.098,2.89
3741,NY,23,1998,-3.39,,,-3.39
3742,NY,23,2000,-3.39,,,-3.39
3743,NY,23,2002,-1.09,,,-1.09
3744,NY,23,2004,-1.09,,,-1.09
3745,NY,23,2006,-0.94,,,-0.94
3746,NY,23,2008,-0.94,,,-0.94
3747,NY,23,2010,-1,,,-1
3748,NY,23,2012,-3.35,,,-3.35
3749,NY,23,2014,-2.76,,,-2.76
3750,NY,23,2016,-2.76,,,-2.76
3751,NY,23,2018,-7.4,,,-7.4
3752,NY,23,2020,-7.4,,,-7.4
3753,NY,23,2022,-11.75,,,-11.75
3754,NY,23,2024,-11.75,-12.87,0.0289,-12.87
3755,NY,24,1998,-0.34,,,-0.34
3756,NY,24,2000,-0.34,,,-0.34
3757,NY,24,2002,-0.86,,,-0.86
3758,NY,24,2004,-0.86,,,-0.86
3759,NY,24,2006,-1.57,,,-1.57
3760,NY,24,2008,-1.57,,,-1.57
3761,NY,24,2010,-2.32,,,-2.32
3762,NY,24,2012,3.51,,,3.51
3763,NY,24,2014,5.51,,,5.51
3764,NY,24,2016,5.51,,,5.51
